"maquina","Co0","CoX","CoX2","CoX3","R"
"trace25A.csv",4.90649281463361,-0.64026929004164,0.0920893401380355,0.0277769951066219,0.417487839230708
"trace31AA.csv",11.5263484833302,2.91655235753863,-2.11803238640652,0.447436300945622,0.40571112693846
"trace33BA.csv",7.07676062242404,0.591972520749479,-0.354388528940164,0.058651537903763,0.442117342608499
"xsys14.csv",2.04059099796536,1.31567397076776,-0.473421570502915,0.0591509607375546,0.441055213405219
"xsys18.csv",-7.16049594293095,35.3511837694694,-20.090836697329,3.49292141419192,0.63558166616218
"xsys25.csv",2.7625447530826,4.60808575955983,-2.90647600801098,0.511975559753326,0.44599335965429
"xsys27.csv",10.9712592935803,4.47130465105225,-2.93999011916227,0.55602401788824,0.491365021064792
"xsys28.csv",1.71316977069654,12.5481650248707,-12.1030908281553,2.53940571455775,0.534510812654547
"xsys29.csv",1.73227955700229,15.103263370786,-14.9281574988747,3.20535330186864,0.432835727187044
"xsys32.csv",5.47582798615203,7.41728269236074,-6.36367666356598,1.36499288785147,0.536902011197551
"xsys5.csv",3.33608441278749,45.066021648664,-18.1178326248273,1.8187185689837,0.598449145759752
"xsys6.csv",3.53698821561234,43.9471960683356,-16.0830917731072,1.49371778332193,0.536747571689975
